"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód. no fornecedor";"Fornecedor";"Localização";"Estoque máximo";"Estoque mínimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da Embalagem";"Largura do produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Itens p/ caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código na Lista de Serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do Produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de Medida";"Preço de Compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"16450415500";"513	";"TORNOZELEIRA CORACAO VAZADO PRATA925 - TOR0117";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"2,00";"27,97";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"27,97";"0,0000";"0,0000";"0,0000";"";""
"16450411789";"512	";"TRIO BRINCO ESFERAS MACICA PRATA925 - BRC0485";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"3,00";"29,68";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"29,68";"0,0000";"0,0000";"0,0000";"";""
"16450407785";"511	";"BRINCO PONTO LUZ ESTRELA PE4 PRATA925 - BRC0272";"UN";"7113.20.00";"0";"32,90";"0,00";"";"Ativo";"0,00";"10,65";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"10,65";"0,0000";"0,0000";"0,0000";"";""
"16450404994";"510	";"BRINCO PONTO LUZ RED P5 PRATA - BRC0266";"UN";"7113.20.00";"0";"29,90";"0,00";"";"Ativo";"1,00";"9,91";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"9,91";"0,0000";"0,0000";"0,0000";"";""
"16450397399";"509	";"ANEL TIPO FALANGE RODIO BRANCO - 2544208";"UN";"7113.20.00";"0";"59,90";"0,00";"";"Ativo";"1,00";"11,29";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"11,29";"0,0000";"0,0000";"0,0000";"";""
"16450396344";"508	";"ANEL TIPO FALANGE C ZIRCONIAS BANH OURO 18K - 2544208";"UN";"7113.20.00";"0";"69,90";"0,00";"";"Ativo";"0,00";"13,63";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"13,63";"0,0000";"0,0000";"0,0000";"";""
"16450393878";"507	";"ANEL COM ZIRC CRAVEJADAS RODIO BRANCO - AN0121Z";"UN";"7113.20.00";"0";"49,90";"0,00";"";"Ativo";"1,00";"9,27";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"9,27";"0,0000";"0,0000";"0,0000";"";""
"16450392199";"506	";"ANEL COM ZIRCONIAS CRAVEJADAS OURO 18K - AN0121Z";"UN";"7113.20.00";"0";"59,90";"0,00";"";"Ativo";"1,00";"11,07";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"11,07";"0,0000";"0,0000";"0,0000";"";""
"16450385960";"504	";"ANEL FIO TORCIDO RODIO BRANCO - SAN2237";"UN";"7113.20.00";"0";"52,90";"0,00";"";"Ativo";"2,00";"10,33";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"10,33";"0,0000";"0,0000";"0,0000";"";""
"16450384129";"503	";"ANEL FIO TORCIDO BANH OURO 18K - SAN2237";"UN";"7113.20.00";"0";"62,90";"0,00";"";"Ativo";"1,00";"12,49";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"12,49";"0,0000";"0,0000";"0,0000";"";""
"16450381432";"502	";"ANEL MINIMALISTA RODIO BRANCO - 2544204";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"3,00";"16,00";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"16,00";"0,0000";"0,0000";"0,0000";"";""
"16450380119";"501	";"ANEL MINIMALISTA BANH OURO 18K- 2544204";"UN";"7113.20.00";"0";"99,00";"0,00";"";"Ativo";"2,00";"21,76";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"21,76";"0,0000";"0,0000";"0,0000";"";""
"16450378200";"500	";"ANEL FOLHAS TIPO FALANGE RODIO BRANCO - 2544205";"UN";"7113.20.00";"0";"57,90";"0,00";"";"Ativo";"2,00";"11,53";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"11,53";"0,0000";"0,0000";"0,0000";"";""
"16450376539";"499	";"ANEL FOLHAS TIPO FALANGE BANH OURO 18K - 2544205";"UN";"7113.20.00";"0";"74,90";"0,00";"";"Ativo";"0,00";"14,96";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,96";"0,0000";"0,0000";"0,0000";"";""
"16450374071";"498	";"ANEL FALANGE C TRIANGULOS RODIO BRANCO - 2544047";"UN";"7113.20.00";"0";"49,90";"0,00";"";"Ativo";"0,00";"10,02";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"10,02";"0,0000";"0,0000";"0,0000";"";""
"16450372907";"497	";"ANEL FALANGE COM TRIANGULOS BANH OURO 18K - 2544047";"UN";"7113.20.00";"0";"59,00";"0,00";"";"Ativo";"0,00";"11,82";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"11,82";"0,0000";"0,0000";"0,0000";"";""
"16450367137";"496	";"ANEL CORRENTARIA RODIO BRANCO - SAN2298";"UN";"7113.20.00";"0";"56,90";"0,00";"";"Ativo";"3,00";"11,02";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"11,02";"0,0000";"0,0000";"0,0000";"";""
"16450365066";"495	";"ANEL CORRENTARIA BANH OURO 18K - SAN2298";"UN";"7113.20.00";"0";"67,90";"0,00";"";"Ativo";"3,00";"13,54";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"13,54";"0,0000";"0,0000";"0,0000";"";""
"16450353853";"494	";"ANEL TREVO C ZIRCONIA RODIO BRANCO - SAN2314";"UN";"7113.20.00";"0";"62,90";"0,00";"";"Ativo";"1,00";"12,28";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"12,28";"0,0000";"0,0000";"0,0000";"";""
"16450353040";"493	";"ANEL TREVO C ZIRCONIA OURO 18K - SAN2314";"UN";"7113.20.00";"0";"74,90";"0,00";"";"Ativo";"0,00";"14,81";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,81";"0,0000";"0,0000";"0,0000";"";""
"16450350337";"492	";"ANEL MINI ESFERAS RODIO BRANCO - 2544182";"UN";"7113.20.00";"0";"52,90";"0,00";"";"Ativo";"3,00";"10,35";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"10,35";"0,0000";"0,0000";"0,0000";"";""
"16450348481";"491	";"ANEL MINI ESFERAS BANH OURO 18K - 2544182";"UN";"7113.20.00";"0";"64,90";"0,00";"";"Ativo";"3,00";"12,88";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"12,88";"0,0000";"0,0000";"0,0000";"";""
"16450346030";"490	";"ANEL FALANGE CORACAO E PONTO LUZ - 2544163";"UN";"7113.20.00";"0";"45,90";"0,00";"";"Ativo";"0,00";"10,11";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"10,11";"0,0000";"0,0000";"0,0000";"";""
"16450344355";"489	";"ANEL FALANGE CORACAO E PONTO LUZ - 2544163";"UN";"7113.20.00";"0";"49,90";"0,00";"";"Ativo";"0,00";"11,03";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"11,03";"0,0000";"0,0000";"0,0000";"";""
"16450320242";"488	";"ANEL TREVO RODIO BRANCO - SAN2238";"UN";"7113.20.00";"0";"49,90";"0,00";"";"Ativo";"1,00";"9,99";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"9,99";"0,0000";"0,0000";"0,0000";"";""
"16450318475";"487	";"ANEL TREVO BANH OURO 18K - SAN2238";"UN";"7113.20.00";"0";"59,90";"0,00";"";"Ativo";"3,00";"11,59";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"11,59";"0,0000";"0,0000";"0,0000";"";""
"16450311065";"486	";"ANEL CORACAO VAZADO PEQ RODIO BRANCO - 2544125";"UN";"7113.20.00";"0";"54,90";"0,00";"";"Ativo";"2,00";"10,44";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"10,44";"0,0000";"0,0000";"0,0000";"";""
"16450308536";"485	";"ANEL CORACAO VAZADO PEQ BANH OURO 18K - 2544125";"UN";"7113.20.00";"0";"65,90";"0,00";"";"Ativo";"0,00";"12,97";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"12,97";"0,0000";"0,0000";"0,0000";"";""
"16450295081";"484	";"ANEL FLANGE CORACAO CHAPA RODIO BRANCO - 7740128";"UN";"7113.20.00";"0";"39,90";"0,00";"";"Ativo";"0,00";"7,23";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"7,23";"0,0000";"0,0000";"0,0000";"";""
"16450292951";"483	";"ANEL FALANGE CORACAO CHAPA BANH OURO 18K - 7740125";"UN";"7113.20.00";"0";"45,90";"0,00";"";"Ativo";"0,00";"8,25";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"8,25";"0,0000";"0,0000";"0,0000";"";""
"16450289621";"482	";"ANEL FALANGE C CORACAO VAZ E CHEIO RODIO BRANCO - 7740129";"UN";"7113.20.00";"0";"39,90";"0,00";"";"Ativo";"1,00";"8,25";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"8,25";"0,0000";"0,0000";"0,0000";"";""
"16450288184";"481	";"ANEL FALANGE C CORACAO VAZ E CHEIO BANH OURO 18K- 7740129";"UN";"7113.20.00";"0";"45,90";"0,00";"";"Ativo";"1,00";"8,25";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"8,25";"0,0000";"0,0000";"0,0000";"";""
"16450266422";"480	";"ANEL CORACAO GRANDE VAZADO RODIO BRANCO - 2544070";"UN";"7113.20.00";"0";"72,90";"0,00";"";"Ativo";"3,00";"13,27";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"13,27";"0,0000";"0,0000";"0,0000";"";""
"16450264227";"479	";"ANEL CORACAO GD VAZADO BANH OURO 18K - 2544070";"UN";"7113.20.00";"0";"85,90";"0,00";"";"Ativo";"2,00";"16,88";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"16,88";"0,0000";"0,0000";"0,0000";"";""
"16450257358";"478	";"ANEL 3 FIOS C ESFERAS RODIO BRANCO - 0994075";"UN";"7113.20.00";"0";"75,90";"0,00";"";"Ativo";"3,00";"14,80";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,80";"0,0000";"0,0000";"0,0000";"";""
"16450240177";"477	";"ANEL 3 FIOS C ESFERAS BANH OURO 18K - 0994075";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"2,00";"18,41";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"18,41";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"18,41";"0,0000";"0,0000";"0,0000";"";""
"16450239144";"476	";"ANEL FORMATO V DUPLO RODIO BRANCO - 2543010";"UN";"7113.20.00";"0";"95,00";"0,00";"";"Ativo";"1,00";"19,03";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"19,03";"0,0000";"0,0000";"0,0000";"";""
"16450237412";"475	";"ANEL FORMATO V DUPLO BANH OURO 18K - 2543010";"UN";"7113.20.00";"0";"119,00";"0,00";"";"Ativo";"2,00";"26,07";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"26,07";"0,0000";"0,0000";"0,0000";"";""
"16450235046";"474	";"ANEL C CORACAO CHEIO C PEDRA RODIO BRANCO - AN0033Z";"UN";"7113.20.00";"0";"55,90";"0,00";"";"Ativo";"3,00";"10,66";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"10,66";"0,0000";"0,0000";"0,0000";"";""
"16450232750";"473	";"ANEL C CORACAO CHEIO E PEDRA BANH OURO 18K - AN0033Z";"UN";"7113.20.00";"0";"67,90";"0,00";"";"Ativo";"3,00";"13,54";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"13,54";"0,0000";"0,0000";"0,0000";"";""
"16450229617";"472	";"ANEL COM ZIRC CRAVEJADA RODIO BRANCO - AN00152";"UN";"7113.20.00";"0";"68,90";"0,00";"";"Ativo";"9,00";"12,74";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"12,74";"0,0000";"0,0000";"0,0000";"";""
"16450226548";"471	";"ANEL COM ZIRC CRAVEJADA BANH OURO 18K - AN00152";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"4,00";"14,13";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,13";"0,0000";"0,0000";"0,0000";"";""
"16450220867";"470	";"ANEL QUADRADO C PEDRA CRAVEJADA RODIO BRANCO - SAN2289";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"3,00";"14,85";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,85";"0,0000";"0,0000";"0,0000";"";""
"16450213551";"469	";"ANEL QUADRADO C PEDRA CRAVEJADA BANH OURO - ANP101";"UN";"7113.20.00";"0";"94,50";"0,00";"";"Ativo";"9,00";"18,82";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"18,82";"0,0000";"0,0000";"0,0000";"";""
"16450209339";"468	";"ANEL GROSSO FRENTE QUAD LISA RODIO BRANCO - SAN 2289";"UN";"7113.20.00";"0";"75,90";"0,00";"";"Ativo";"6,00";"13,40";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"13,40";"0,0000";"0,0000";"0,0000";"";""
