"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód. no fornecedor";"Fornecedor";"Localização";"Estoque máximo";"Estoque mínimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da Embalagem";"Largura do produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Itens p/ caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código na Lista de Serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do Produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de Medida";"Preço de Compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"16486991277";"1299	";"PULSEIRA CORACAO VAZ C CORACAO PEDRA BANH OURO 18K-PL3342";"UN";"7113.20.00";"0";"67,90";"0,00";"";"Ativo";"1,00";"12,45";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"12,45";"0,0000";"0,0000";"0,0000";"";""
"16486963788";"1298	";"PULSEIRA C PEROLAS E CORACOES BANH OURO 18K-PL1051";"UN";"7113.20.00";"0";"75,90";"0,00";"";"Ativo";"2,00";"14,76";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,76";"0,0000";"0,0000";"0,0000";"";""
"16486959802";"1297	";"PULSEIRA DUPLA C MINI CORACAO BANH OURO 18K- PL05056";"UN";"7113.20.00";"0";"59,90";"0,00";"";"Ativo";"4,00";"9,90";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"9,90";"0,0000";"0,0000";"0,0000";"";""
"16486955611";"1296	";"PULSEIRA COM ZIRC COLORIDAS PEQ BANH OURO 18K- PL3709";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"2,00";"19,34";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"19,34";"0,0000";"0,0000";"0,0000";"";""
"16486952517";"1295	";"PULSEIRA OLHO GREGO CLARO BANH OURO 18K- GFC218 P";"UN";"7113.20.00";"0";"69,90";"0,00";"";"Ativo";"5,00";"17,55";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"17,55";"0,0000";"0,0000";"0,0000";"";""
"16486755336";"1294	";"PULSEIRA COM INFINITO COLORIDO BANH OURO 18K- PL04895";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"3,00";"18,46";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"18,46";"0,0000";"0,0000";"0,0000";"";""
"16486721365";"1293	";"ANEL CORACAO VAZADO C NAVETES BANH OURO 18K- AGF800";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"5,00";"17,69";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"17,69";"0,0000";"0,0000";"0,0000";"";""
"16486716863";"1292	";"ANEL APARADOR C ZIRCONIAS BANH OURO 18K- AGF628";"UN";"7113.20.00";"0";"99,00";"0,00";"";"Ativo";"1,00";"22,09";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"22,09";"0,0000";"0,0000";"0,0000";"";""
"16486714020";"1291	";"ANEL APARADOR CRAVEJADO BANH OURO 18K- AGF389";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"4,00";"15,87";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"15,87";"0,0000";"0,0000";"0,0000";"";""
"16486706574";"1290	";"ANEL CORACAO CRAVEJADO VAZADO BANH OURO18K- AGF1068";"UN";"7113.20.00";"0";"75,90";"0,00";"";"Ativo";"3,00";"14,77";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,77";"0,0000";"0,0000";"0,0000";"";""
"16486693122";"1289	";"ANEL CRAVEJADO PONTO LUZ BANH OURO18K- AGF895";"UN";"7113.20.00";"0";"87,90";"0,00";"";"Ativo";"7,00";"17,55";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"17,55";"0,0000";"0,0000";"0,0000";"";""
"16486679123";"1288	";"ANEL LUXO CRAVEJADO BANH OURO 18K- AGF1008";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"5,00";"16,38";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"16,38";"0,0000";"0,0000";"0,0000";"";""
"16486572860";"1287	";"PORTA JOIAS PEQUENO";"UN";"7113.20.00";"0";"19,90";"0,00";"";"Ativo";"1,00";"9,90";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"9,90";"0,0000";"0,0000";"0,0000";"";""
"16485912373";"1286	";"LIMPEZA COM MONZI - 1286";"UN";"7113.20.00";"0";"5,00";"0,00";"";"Ativo";"15,00";"1,50";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Serviços";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"1,50";"0,0000";"0,0000";"0,0000";"";""
"16485077681";"1285	";"ANEL COROA LINHA FINA CRAVEJADO BANH OURO 18K- AGF724";"UN";"7113.20.00";"0";"109,90";"0,00";"";"Ativo";"8,00";"23,92";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"23,92";"0,0000";"0,0000";"0,0000";"";""
"16485060862";"1284	";"PULSEIRA PATUA C CORACAO ZIRC ROSA PRATA925- PUL1419";"UN";"7113.20.00";"0";"69,90";"0,00";"";"Ativo";"1,00";"25,90";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMI JOIAS";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"25,90";"0,0000";"0,0000";"0,0000";"";""
"16484424009";"1283	";"BOLSA MALINHA MEDIA COM ZIPER - 1107";"UN";"4202.92.00";"0";"147,90";"0,00";"";"Ativo";"0,00";"61,14";"	";"SAO PAULO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"BOLSAS";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"61,14";"0,0000";"0,0000";"0,0000";"BOLSAS";""
"16484236668";"1282	";"BOLSA BAU 4 NOS E CHAVEIRO B AZUL LUXO - P199";"UN";"4202.92.00";"0";"189,90";"0,00";"";"Ativo";"0,00";"92,00";"	";"SAO PAULO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"BOLSAS";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"92,00";"0,0000";"0,0000";"0,0000";"BOLSAS";""
"16484217796";"1281	";"BOLSA LISTRADA B AZUL ALCA TRABALHADA L2748- L2748";"UN";"4202.92.00";"0";"235,90";"0,00";"";"Ativo";"0,00";"108,00";"	";"SAO PAULO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"108,00";"0,0000";"0,0000";"0,0000";"BOLSAS";""
"16484203711";"1280	";"BOLSA GRANDE LUXO LIST L2747 B.AZUL - L2747";"UN";"4202.92.00";"0";"219,90";"0,00";"";"Ativo";"0,00";"108,00";"	";"SAO PAULO";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"SAO PAULO";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"108,00";"0,0000";"0,0000";"0,0000";"BOLSAS";""
"16483483894";"1279	";"CORRENTE VENEZIANA  V15 FILHA CRAVEJADO PRAT925-CRF0489PNG1970";"UN";"7113.20.00";"0";"179,90";"0,00";"";"Ativo";"0,00";"0,00";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"66,56";"0,0000";"0,0000";"0,0000";"";""
"16483468797";"1278	";"CORRENTE VENEZ  V15 FILHO CRAVEJADO PRATA925-CRF0489PNG2011";"UN";"7113.20.00";"0";"179,90";"0,00";"";"Ativo";"2,00";"62,82";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"62,82";"0,0000";"0,0000";"0,0000";"";""
"16483454779";"1277	";"CORRENTE VENEZIANA  V15 CORACAO CRAVEJADO P PRATA925-CRF0489PNG2046";"UN";"7113.20.00";"0";"134,90";"0,00";"";"Ativo";"1,00";"45,43";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"45,43";"0,0000";"0,0000";"0,0000";"";""
"16483449823";"1276	";"CORRENTE VENEZIANA COM CORACAO CRAVEJADO P PRATA925-CRF0002PNG2046";"UN";"7113.20.00";"0";"99,90";"0,00";"";"Ativo";"0,00";"32,15";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"32,15";"0,0000";"0,0000";"0,0000";"";""
"16483444507";"1275	";"CORRENTE VENZ INFINITO VAZADO CRAVEJADO PRATA925-CRF0002PNG2056";"UN";"7113.20.00";"0";"104,90";"0,00";"";"Ativo";"0,00";"35,43";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"35,43";"0,0000";"0,0000";"0,0000";"";""
"16483439505";"1274	";"CORRENTE VENEZ CORACAO DUPLO VAZADO C CRAVEJ PRATA925-CRF0002PNG2042";"UN";"7113.20.00";"0";"124,90";"0,00";"";"Ativo";"0,00";"41,04";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"41,04";"0,0000";"0,0000";"0,0000";"";""
"16483431685";"1273	";"CORRENTE VENEZ PONTO DE LUZ RED FIXO PRATA925-CRF0002PNG0639";"UN";"7113.20.00";"0";"109,90";"0,00";"";"Ativo";"0,00";"34,23";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"34,23";"0,0000";"0,0000";"0,0000";"";""
"16483427017";"1272	";"CORRENTE VENEZ  PONTO LUZ DE CORACAO FIXO G PRATA925-CRF0002PNG0199";"UN";"7113.20.00";"0";"119,90";"0,00";"";"Ativo";"0,00";"37,67";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"37,67";"0,0000";"0,0000";"0,0000";"";""
"16483416290";"1271	";"CORRENTE VENEZ CORACAO C DETALHE PRATA925-CRF0002PNG2044";"UN";"7113.20.00";"0";"149,90";"0,00";"";"Ativo";"0,00";"48,71";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"48,71";"0,0000";"0,0000";"0,0000";"";""
"16483405688";"1270	";"CORRENTE VENEZ V15 DE CORACAO VAZADO ZIRC PRATA925-CRF0489PNG2045";"UN";"7113.20.00";"0";"168,90";"0,00";"";"Ativo";"0,00";"56,09";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"56,09";"0,0000";"0,0000";"0,0000";"";""
"16483358576";"1269	";"CORRENTE  VENEZ FILHOS [A] CRAVEJ  45 CM PRATA925-CRF0002PNG2013";"UN";"7113.20.00";"0";"189,90";"0,00";"";"Ativo";"2,00";"79,19";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"79,19";"0,0000";"0,0000";"0,0000";"";""
"16483345492";"1268	";"CORRENTE FILHOS[A] CRAVEJADO V15 45CM PRATA925-CRF0489PNG2013";"UN";"7113.20.00";"0";"239,90";"0,00";"";"Ativo";"2,00";"92,47";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"92,47";"0,0000";"0,0000";"0,0000";"";""
"16483312382";"1267	";"CORRENTE VENEZ 40CM V15 COM CORACAO CRAVEJ PRATA925-CRF0488PNG2040";"UN";"7113.20.00";"0";"179,90";"0,00";"";"Ativo";"0,00";"72,46";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"72,46";"0,0000";"0,0000";"0,0000";"";""
"16483295193";"1266	";"BERLOQUE CORACAO VAZADO CRAVEJ PRATA925-BLQ1108";"UN";"7113.20.00";"0";"97,90";"0,00";"";"Ativo";"0,00";"46,37";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"46,37";"0,0000";"0,0000";"0,0000";"";""
"16483290869";"1265	";"BERLOQUE REDONDO CASAL STITCH PRATA925-BLQ1155";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"1,00";"37,21";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"37,21";"0,0000";"0,0000";"0,0000";"";""
"16483285339";"1264	";"BERLOQUE REDONDO STITCH FLOR NA ORELHA PRATA925-BLO1154";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"1,00";"37,02";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"37,02";"0,0000";"0,0000";"0,0000";"";""
"16483278687";"1263	";"BERLOQUE REDONDO STITCH ACENANDO PRATA925-BLO1153";"UN";"7113.20.00";"0";"79,90";"0,00";"";"Ativo";"1,00";"36,93";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"36,93";"0,0000";"0,0000";"0,0000";"";""
"16483210304";"1262	";"PIRCING FAKE CRAVEJADO 7 PEDRAS PRATA925-PRG0185";"UN";"7113.20.00";"0";"49,90";"0,00";"";"Ativo";"1,00";"15,05";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"15,05";"0,0000";"0,0000";"0,0000";"";""
"16483206910";"1261	";"BRINCO PONTO LUZ RED P7 PRATA925- BRC2520";"UN";"7113.20.00";"0";"39,90";"0,00";"";"Ativo";"0,00";"10,05";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"10,05";"0,0000";"0,0000";"0,0000";"";""
"16483202185";"1260	";"BRINCO PONTO LUZ RED P6 PRATA925-BRC2519";"UN";"7113.20.00";"0";"34,90";"0,00";"";"Ativo";"4,00";"9,16";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"9,16";"0,0000";"0,0000";"0,0000";"";""
"16483194049";"1259	";"BRINCO PONTO LUZ RED P9 PRATA925-BRC2522";"UN";"7113.20.00";"0";"49,90";"0,00";"";"Ativo";"0,00";"14,12";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"14,12";"0,0000";"0,0000";"0,0000";"";""
"16483162310";"1258	";"BRINCO RETANGULAR CRAVEJADO PRATA925-BRC1839";"UN";"7113.20.00";"0";"134,90";"0,00";"";"Ativo";"1,00";"65,82";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"65,82";"0,0000";"0,0000";"0,0000";"";""
"16483155813";"1257	";"BRINCO TREVO 4 FOLHAS VAZADO  ZIRC PRATA925-BRC2373";"UN";"7113.20.00";"0";"89,90";"0,00";"";"Ativo";"0,00";"38,10";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"38,10";"0,0000";"0,0000";"0,0000";"";""
"16483148994";"1256	";"BRINCO RIVIEIRA C ZIRC PEND PRATA925-BRC2441";"UN";"7113.20.00";"0";"149,90";"0,00";"";"Ativo";"1,00";"60,12";"	";"HALINNE SEMI JOIAS LTDA";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"Mercadoria para Revenda";"";"0,00";"";"0";"";"HALINNE SEMIJOIAS ";"28.058.00";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"60,12";"0,0000";"0,0000";"0,0000";"";""
